"beta_hat","beta","gamma","sigma","distribution","g","r","cost"
4.04166699031924,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03268477784462,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.07621380623114,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98350051633532,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99985803439624,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02376892258458,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03872376237091,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01268945991894,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00179278151939,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99901214524898,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99039252543822,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.9689617932761,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96126773623008,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02393818943762,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98375794358786,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01882836390201,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98336190246862,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.0284921981811,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.95437970058621,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.97084693194042,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02471811105608,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.04656627609946,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.0376881020096,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99141007991774,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.00021670724653,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.9961049336023,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.93669864366208,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98405980648093,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.98399063946497,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.01245888987084,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.03243188707941,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.96680808896892,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.0369568282953,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.02538001739263,4,0.05,0.5,"poisson",8,4671,1.9e+07
4.04874664792907,4,0.05,0.5,"poisson",8,4671,1.9e+07
3.99177156548285,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03712365179976,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02005955793166,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0530282015978,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03034408661212,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98312380386889,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97734312927483,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98826587340799,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98376869943134,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01437169575519,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99767429205405,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00207827196336,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97347905818666,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02509305189183,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03378142024352,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.04000571090774,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96842063146382,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01660861291623,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96926576212415,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96411591589965,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.9677990468894,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96932905382202,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01242040341257,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.04296988234925,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0146094912395,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01725615100034,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00078754502176,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99991016858687,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02455753362241,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03145427996644,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0409883798155,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.05842761403995,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96700299966333,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97780931196403,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.05568356900718,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98085506535823,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.93173992646413,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98018999276239,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96506837662144,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97009030384981,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98907140347931,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0468761390882,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01907915935939,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0084013685136,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96071797655895,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96949904239453,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00077892487056,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02055960603575,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.04523549075408,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96250130014601,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98540427936618,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01481032922095,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.09556293900337,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00911487883,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0571885391367,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.92743949017975,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02186458326716,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99303623951122,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.95873595002499,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99225639021454,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00077180224266,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03807244851709,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.94274262040302,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.94796595775593,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02874013514955,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00611144465923,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99863766537827,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02385533119996,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00018377200124,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.95877954425633,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00457900989762,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97906345287301,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99413263195794,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01494391315944,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.04639540980356,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02644813045971,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96233537179109,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02989251111486,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.0157127120788,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01139732796082,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02624325145991,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98719381137694,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97136510423692,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99993762441119,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98674351244813,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.97821494935179,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99997151358602,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.98648832835693,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01130905262264,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03523565375607,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02874634255118,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99713813235508,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00906754533016,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.99476057798122,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.96682598587994,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.02099170965042,4,0.05,0.5,"poisson",10,3721,1.9e+07
3.9922250425043,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.03527515813544,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.04875415854332,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.01121532878217,4,0.05,0.5,"poisson",10,3721,1.9e+07
4.00708218728946,4,0.05,0.5,"poisson",12,3087,18996000
4.02023649679165,4,0.05,0.5,"poisson",12,3087,18996000
3.95984872374186,4,0.05,0.5,"poisson",12,3087,18996000
3.99944793603411,4,0.05,0.5,"poisson",12,3087,18996000
3.98511824855369,4,0.05,0.5,"poisson",12,3087,18996000
